customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito,high_rate_flag,job_sector
486316,33,0,1,6,0,0,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,6,0,1,0
447555,29,0,1,4,0,1,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,4,0,0,0
216977,47,6,2,4,0,0,0,1,3,2,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,2,0,1,1
147169,45,6,0,5,0,1,0,0,5,4,11,999,0,0,1.4,93.444,-36.1,4.962,5228.1,1,0,1,1
842295,48,3,0,3,0,1,1,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,2,1,0,0
298776,51,8,0,3,0,0,0,0,8,2,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,5,0,1,0
327915,24,2,0,5,0,0,0,0,4,2,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,1
706243,48,2,0,3,1,0,0,1,3,5,10,999,0,0,1.4,94.465,-41.8,4.959,5228.1,5,0,1,1
749726,36,3,0,6,0,1,0,0,5,1,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,2,0,1,0
589265,49,2,0,2,1,1,0,0,2,2,4,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,1
130267,54,3,0,6,0,1,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,6,0,0,0
813721,33,0,0,6,0,1,0,0,3,2,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0
628813,29,0,1,3,1,0,1,1,3,2,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0
615998,45,0,0,4,0,1,1,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,7,0,1,0
447250,28,2,0,3,0,1,0,1,2,2,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,5,0,1,1
890451,43,3,0,6,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,1,1,1,0
162257,42,6,0,5,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,1,1,1
250837,48,2,0,5,0,1,1,0,8,5,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,6,0,1,1
503395,45,6,0,5,0,0,0,0,1,2,1,999,1,1,-1.8,93.075,-47.1,1.453,5099.1,5,0,0,1
940808,45,2,0,1,1,1,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,1,1,1
676363,40,8,0,3,0,1,0,0,1,5,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,7,0,0,0
827393,28,2,2,3,0,1,1,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,1
221107,37,6,0,4,0,0,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,5,0,0,1
926489,43,2,0,3,1,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,3,0,1,1
994925,41,2,0,4,1,1,0,0,8,1,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,5,0,1,1
823950,45,3,0,7,0,1,0,0,1,2,3,7,1,2,-1.8,93.749,-34.6,0.642,5008.7,1,1,0,0
418820,37,1,1,6,0,1,0,1,2,4,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,3,0,1,0
427560,41,2,0,1,0,1,0,1,8,4,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,5,0,1,1
415651,43,2,0,2,0,1,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,1
377451,35,2,0,2,0,0,0,1,4,2,4,999,0,0,1.4,93.918,-42.7,4.955,5228.1,5,0,1,1
260319,26,2,0,5,0,1,0,0,2,4,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,6,0,0,1
985037,34,6,0,4,0,0,0,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,1
890871,30,1,1,6,0,0,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,7,0,1,0
164230,37,9,0,5,0,0,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1,0,1,2
494877,29,0,1,4,0,1,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,4,0,1,0
146993,58,0,0,1,0,0,0,0,8,5,7,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,3,0,1,0
352058,41,0,1,6,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0
702221,58,4,0,6,1,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,1
636855,71,10,0,1,0,1,0,0,6,2,1,999,0,0,-3.4,92.379,-29.8,0.788,5017.5,3,1,0,2
244965,28,6,1,4,0,1,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,1
769511,36,1,0,3,0,1,1,0,2,2,1,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,2,0,0,0
911064,39,1,2,5,0,0,1,0,2,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0
449458,57,10,1,6,0,0,0,0,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,5,0,0,2
671482,37,6,0,4,0,0,0,1,2,4,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,1,0,1,1
764422,32,1,2,5,0,1,0,1,4,3,1,999,0,0,-1.7,94.215,-40.3,0.84,4991.6,7,0,0,0
598135,48,2,0,5,0,1,0,0,4,4,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,4,0,1,1
489523,48,6,0,4,0,0,0,0,5,4,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,4,0,1,1
860632,51,1,2,7,1,0,0,1,4,5,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
285912,45,0,0,4,0,1,0,1,2,2,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,6,0,1,0
570765,44,2,0,3,1,1,1,0,1,5,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,6,0,0,1
990148,26,5,1,3,0,1,0,0,5,3,1,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,2,1,0,2
813409,37,1,1,3,1,0,0,1,2,2,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0
162118,29,1,0,5,0,0,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0
585898,53,2,0,1,0,0,0,1,2,4,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1,0,1,1
331035,38,8,0,5,0,1,0,0,2,1,6,2,4,2,-1.8,93.876,-40.0,0.682,5008.7,7,1,0,0
227231,29,1,0,6,0,0,0,1,2,1,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0
843805,64,4,0,7,0,1,0,1,2,3,3,999,0,0,-1.8,93.876,-40.0,0.697,5008.7,4,1,0,1
509081,25,3,1,6,0,1,1,0,4,5,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0
915121,45,2,0,1,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,1
789447,32,3,1,6,0,0,0,0,2,4,4,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,2,0,0,0
963049,28,5,1,5,0,0,0,0,5,5,2,999,0,0,-2.9,92.201,-31.4,0.825,5076.2,3,0,0,2
289296,30,7,0,3,0,0,0,1,2,2,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,2,0,1,0
574219,58,2,0,1,0,0,1,0,4,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,1
743609,39,9,0,3,0,1,0,0,2,3,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,2
686569,65,10,0,1,0,1,0,1,7,4,4,999,0,0,-1.1,94.601,-49.5,0.965,4963.6,2,0,0,2
177177,39,1,1,6,0,0,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,3,0,1,0
376236,24,6,1,3,0,1,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,7,0,1,1
447096,60,2,0,1,0,1,0,0,5,4,2,999,0,0,-1.7,94.027,-38.3,0.899,4991.6,6,0,0,1
115202,62,8,0,6,0,0,0,0,6,2,1,999,1,1,-3.4,92.379,-29.8,0.77,5017.5,2,1,0,0
120162,32,7,0,4,0,1,0,0,5,4,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,4,0,1,0
934356,41,3,0,6,0,1,0,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,5,0,0,0
811039,31,0,1,6,0,0,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,7,0,1,0
858302,30,1,2,5,1,1,0,0,5,2,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,7,0,1,0
306917,53,6,0,3,0,1,0,0,5,1,2,999,0,0,-1.7,94.027,-38.3,0.898,4991.6,0,1,0,1
699718,54,0,0,5,0,1,0,0,5,3,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,2,0,1,0
739975,29,1,0,6,0,1,0,0,4,3,2,999,0,0,-2.9,92.469,-33.6,1.029,5076.2,4,1,0,0
536670,44,2,0,3,1,0,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,5,0,0,1
794416,25,6,1,7,0,1,1,1,2,4,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,1
864657,35,2,2,3,0,1,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,1
338916,39,0,1,6,1,1,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,6,0,1,0
262530,51,10,2,5,0,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,2
507125,32,6,1,3,0,1,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,1
440868,32,0,0,6,0,1,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,1,1,0
369538,40,9,0,5,0,0,1,1,6,5,1,999,0,0,-3.4,92.379,-29.8,0.773,5017.5,7,1,0,2
275317,37,2,0,3,0,1,0,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,5,0,1,1
774406,24,5,1,5,0,1,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,1,0,2
251887,46,2,0,3,1,0,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,4,0,1,1
678628,39,0,0,6,1,0,0,1,4,4,12,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,1,0
870804,47,10,0,1,1,0,1,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,2
283161,47,2,0,2,0,1,1,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,1
418660,36,1,0,5,0,0,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,0
830733,45,1,2,5,1,1,1,0,8,3,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0
664939,31,1,1,6,0,0,0,0,5,3,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,6,0,1,0
623829,30,6,0,5,0,0,0,0,2,1,3,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,5,0,0,1
750493,78,10,0,1,0,1,1,0,1,2,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,6,0,0,2
113592,48,0,2,6,0,1,0,0,4,5,2,999,0,0,-2.9,92.469,-33.6,1.059,5076.2,6,1,0,0
748695,45,6,2,4,1,0,0,1,2,1,12,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,1
914710,40,2,0,3,0,1,0,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,3,0,0,1
488353,31,0,1,6,0,2,2,0,4,3,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0
266499,39,2,0,2,0,1,1,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,5,0,1,1
794255,34,3,0,6,0,1,0,0,5,4,6,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,1,0
198690,54,2,0,7,0,0,0,0,5,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,5,0,1,1
473248,30,6,0,4,0,1,0,0,2,2,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,6,0,0,1
805072,34,0,0,6,0,0,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,7,0,0,0
209028,38,2,0,2,1,0,0,0,4,2,7,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,1
150854,30,2,1,6,0,1,0,0,8,5,5,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,3,0,1,1
343670,30,0,1,6,0,0,0,0,3,5,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,7,0,0,0
825695,36,2,0,1,1,1,0,1,3,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,2,0,1,1
930395,31,8,0,6,0,0,0,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,4,0,1,0
190498,29,8,0,1,1,0,0,0,2,1,3,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,3,0,0,0
804144,39,0,2,6,0,0,0,1,2,5,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,3,0,0,0
431053,36,6,0,4,0,0,0,0,1,5,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,4,0,0,1
789641,36,2,0,3,1,0,0,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,1
373308,46,1,1,3,0,0,0,0,1,4,2,999,1,1,-1.8,93.075,-47.1,1.435,5099.1,1,0,0,0
451401,33,3,1,6,0,2,2,1,2,4,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,5,0,1,0
849762,37,1,0,5,0,0,0,1,2,2,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,0
924027,55,0,0,7,1,0,0,0,8,5,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,7,0,1,0
422461,36,3,1,6,0,0,0,1,0,3,1,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,3,1,0,0
828217,56,3,0,3,0,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,0
577830,30,0,2,6,0,0,0,0,5,5,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0
112356,37,4,0,1,0,0,0,0,4,2,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,3,0,1,1
639945,35,1,0,2,0,1,1,1,3,4,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0
755081,58,2,2,1,1,0,0,1,4,4,7,999,0,0,1.4,93.918,-42.7,4.968,5228.1,2,0,1,1
240449,59,1,0,5,0,0,0,0,5,3,4,999,0,0,1.4,93.444,-36.1,4.967,5228.1,3,0,1,0
120279,35,1,0,6,0,0,0,0,8,2,2,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0,0,1,0
747852,48,9,0,5,0,1,0,0,2,3,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,6,1,0,2
887253,38,2,2,4,0,1,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,5,0,1,1
326596,34,2,0,3,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,7,0,1,1
673682,44,8,0,6,0,0,1,0,8,3,2,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,3,0,1,0
400444,52,0,0,4,0,0,0,0,5,2,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0
208848,40,0,2,6,0,0,0,0,4,1,10,999,0,0,1.4,93.918,-42.7,4.962,5228.1,5,0,1,0
953522,25,2,1,4,0,0,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,1
369768,38,6,0,4,0,0,0,1,2,5,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,4,0,1,1
308409,55,8,0,6,0,1,0,0,8,3,1,999,0,0,-3.4,92.649,-30.1,0.716,5017.5,6,0,0,0
672093,39,2,1,6,0,0,0,0,2,3,5,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,3,0,0,1
518741,40,2,0,2,0,0,0,1,2,3,5,999,0,0,1.1,93.994,-36.4,4.858,5191.0,2,0,1,1
127293,36,6,0,4,1,0,0,1,2,2,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,1
354739,36,0,1,2,0,1,0,0,2,3,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0
594989,42,3,1,6,0,2,2,0,3,1,4,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,4,0,0,0
912596,29,0,1,6,0,0,1,0,4,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
790532,31,6,0,2,0,1,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,4,0,1,1
698745,47,2,0,1,0,1,0,1,2,5,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,1
688896,35,2,0,3,0,1,0,0,8,1,2,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,2,0,1,1
260664,41,0,0,4,0,0,0,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,1,0,1,0
248706,31,3,0,6,0,1,1,0,8,2,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,4,0,1,0
621644,59,7,0,3,0,1,0,0,5,3,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,4,0,1,0
777051,36,6,1,4,1,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,4,0,1,1
862549,41,7,0,3,0,1,0,0,5,5,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,7,0,1,0
703729,39,2,1,3,1,1,0,0,2,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,1
575050,35,0,0,4,0,1,0,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,7,0,1,0
670358,33,0,0,6,0,1,0,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,5,0,1,0
694982,35,1,0,4,1,1,0,0,4,2,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,1,1,0
329884,46,0,1,4,0,0,0,1,2,4,4,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1,0,1,0
668550,31,8,2,1,0,0,0,0,8,2,1,5,1,2,-0.1,93.2,-42.0,4.153,5195.8,3,0,1,0
151873,57,10,0,5,0,2,2,0,8,2,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,1,0,1,2
226515,27,7,1,5,0,1,0,0,4,2,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,4,0,1,0
871518,41,0,0,6,1,1,1,1,1,4,1,999,0,0,-1.8,93.075,-47.1,1.435,5099.1,2,0,0,0
116873,49,2,0,7,1,0,0,1,3,3,4,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,1
807494,31,8,1,6,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,2,0,1,0
266027,56,10,0,4,0,1,1,0,4,5,2,999,0,0,-2.9,92.469,-33.6,1.059,5076.2,1,1,0,2
759280,39,2,0,3,0,0,0,1,2,1,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,1
832752,59,2,0,3,0,1,0,0,8,4,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,2,0,1,1
397064,32,6,0,4,0,1,1,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,3,0,1,1
668994,46,0,0,7,1,0,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,7,0,1,0
234435,37,0,0,4,1,1,0,0,4,1,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
605463,40,1,1,6,0,1,1,0,8,5,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,4,0,1,0
983636,57,8,0,6,0,0,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,6,0,1,0
984772,34,2,0,3,1,1,0,1,3,1,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,6,0,1,1
457555,43,2,0,3,0,1,1,0,2,1,4,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1,0,0,1
250272,49,1,0,6,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0
270600,52,0,2,6,1,0,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,2,0,1,0
170243,44,0,2,4,1,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0
559659,19,5,1,2,0,0,0,0,0,2,1,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,4,1,0,2
814311,24,6,1,4,0,0,0,0,4,1,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,5,0,1,1
509153,54,0,0,6,0,1,1,0,8,2,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,2,0,1,0
521087,42,7,0,7,0,1,0,1,3,2,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,5,0,1,0
909860,52,3,2,5,0,1,0,0,1,3,7,999,0,0,-1.8,93.075,-47.1,1.372,5099.1,4,0,0,0
461207,60,0,0,6,0,0,0,0,5,5,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,6,0,1,0
525747,36,0,1,3,0,0,1,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,6,0,1,0
801623,29,0,1,6,0,1,0,0,8,5,5,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,2,0,1,0
514287,33,0,0,4,0,0,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,3,0,1,0
698400,32,0,1,4,0,1,0,1,3,3,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,1,1,0
149151,31,3,0,6,0,1,0,0,2,5,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,2,0,0,0
832943,31,6,1,4,0,1,0,0,2,2,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,2,1,0,1
519167,48,0,0,5,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,0
687510,32,0,0,6,0,0,0,1,2,4,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,5,0,1,0
689453,36,1,2,5,0,1,1,0,4,1,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,3,0,1,0
210855,47,1,0,5,0,0,0,0,5,1,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0
204593,47,6,0,4,0,1,1,0,5,5,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,6,0,1,1
878741,46,0,1,4,0,0,0,1,2,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,5,0,1,0
631069,49,1,0,3,0,0,0,1,2,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,6,1,1,0
651633,44,2,0,3,0,0,0,0,1,2,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,5,0,0,1
289848,33,0,2,6,0,0,1,0,4,4,3,999,0,0,-2.9,92.469,-33.6,0.927,5076.2,3,0,0,0
907103,29,1,1,6,0,1,0,0,4,5,1,999,0,0,-2.9,92.469,-33.6,1.059,5076.2,0,0,0,0
930459,39,2,2,3,1,1,0,0,2,4,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,6,0,0,1
369811,58,0,0,4,0,1,0,0,4,5,4,999,1,1,-2.9,92.469,-33.6,1.059,5076.2,1,0,0,0
337488,36,6,1,2,1,1,1,1,2,3,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,1,0,1,1
162862,41,0,2,3,0,2,2,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,1,0
842220,49,0,0,4,0,0,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,4,0,1,0
627027,32,0,1,6,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,6,0,1,0
914546,42,1,2,5,0,1,1,0,5,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,2,0,1,0
188257,32,0,0,4,0,1,0,1,3,3,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,6,0,1,0
183356,48,1,0,6,0,0,0,0,8,2,4,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,1,0,1,0
808385,33,0,0,4,0,1,0,0,2,2,1,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,2,0,0,0
127946,29,8,0,6,0,1,1,0,8,4,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0
680514,41,0,0,6,0,1,0,0,4,2,1,999,1,1,-2.9,92.469,-33.6,1.044,5076.2,2,0,0,0
544930,37,1,0,5,0,1,0,1,2,2,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,6,0,1,0
773200,32,0,1,6,0,1,0,0,4,4,2,15,1,2,-1.7,94.215,-40.3,0.846,4991.6,3,0,0,0
435323,30,6,0,4,0,1,0,0,4,1,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,7,0,1,1
843812,30,3,0,6,0,1,0,0,1,4,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,5,1,0,0
213468,41,8,2,7,0,0,0,1,2,5,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,3,0,0,0
921455,46,6,2,5,1,1,0,1,3,3,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,4,0,1,1
675559,55,10,0,6,0,0,0,0,4,5,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,3,0,1,2
532554,37,2,1,1,0,0,1,0,4,4,3,999,0,0,1.4,93.918,-42.7,4.958,5228.1,6,0,1,1
117278,49,2,0,3,1,0,0,0,2,2,2,999,2,1,-1.8,92.893,-46.2,1.291,5099.1,6,0,0,1
949423,33,2,0,3,0,1,0,0,2,4,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,5,0,0,1
454358,29,0,0,3,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,7,0,1,0
323764,42,1,0,5,0,1,1,0,5,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,1,0
273023,41,3,2,6,0,0,0,0,8,5,8,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,5,0,1,0
424314,31,0,1,6,0,0,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,7,0,1,0
475979,36,1,0,6,0,1,1,0,2,1,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,4,0,0,0
772560,32,2,0,3,1,1,0,1,2,3,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,1,0,1,1
903168,41,3,0,2,0,0,0,0,1,4,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,0,0
